LAMMPS data file via write_data, version 29 Oct 2020, timestep = 4000

28800 atoms
2 atom types

0.0 172.897625412709 xlo xhi
0.0 183.385625070568 ylo yhi
0.0 9.98224905742749 zlo zhi
0.0 0.0 0.0 xy xz yz

Masses

1 58.6934
2 58.9332

Atoms # atomic

14401 1 32.56238611939362 1.4263326394377485 9.483136604556115 0 0 0
14402 1 30.401165801734756 1.4263326394377502 8.235355472377677 0 0 0
14403 2 32.56238611939362 1.4263326394377485 4.49201207584237 0 0 0
14404 1 30.401165801734756 1.4263326394377502 5.7397932080208065 0 0 0
14405 1 30.401165801734756 1.4263326394377502 3.2442309436639327 0 0 0
14406 1 32.56238611939362 1.4263326394377467 6.987574340199242 0 0 0
14407 1 34.00319966449953 3.4639506957773896 6.987574340199242 0 0 0
14408 2 31.841979346840667 3.4639506957773927 8.235355472377679 0 0 0
14409 1 31.841979346840667 3.463950695777391 5.739793208020805 0 0 0
14410 1 34.00319966449953 3.4639506957773896 9.483136604556114 0 0 0
14411 1 33.28279289194658 5.501568752117032 8.235355472377677 0 0 0
14412 1 30.401165801734756 1.4263326394377502 0.7486686793070616 0 0 0
14413 1 32.56238611939362 1.4263326394377467 1.9964498114854976 0 0 0
14414 1 34.00319966449953 3.4639506957773896 1.9964498114854976 0 0 0
14415 1 31.841979346840667 3.463950695777391 3.2442309436639345 0 0 0
14416 1 31.841979346840667 3.4639506957773927 0.7486686793070607 0 0 0
14417 1 34.00319966449953 3.4639506957773873 4.49201207584237 0 0 0
14418 1 33.28279289194658 5.501568752117032 5.7397932080208065 0 0 0
14419 1 33.28279289194658 5.501568752117032 3.2442309436639327 0 0 0
14420 1 33.28279289194658 5.501568752117032 0.7486686793070625 0 0 0
14421 1 28.239945484075886 1.4263326394377502 6.9875743401992425 0 0 0
14422 1 26.078725166417016 1.4263326394377494 8.235355472377679 0 0 0
14423 1 26.078725166417016 1.4263326394377485 5.7397932080208065 0 0 0
14424 1 28.239945484075886 1.4263326394377502 9.483136604556114 0 0 0
14425 1 29.680759029181797 3.463950695777391 9.483136604556115 0 0 0
14426 1 27.51953871152293 3.4639506957773896 8.235355472377677 0 0 0
14427 2 28.239945484075886 1.4263326394377502 1.9964498114854967 0 0 0
14428 1 26.078725166417016 1.4263326394377485 3.2442309436639336 0 0 0
14429 1 26.078725166417016 1.4263326394377494 0.7486686793070607 0 0 0
14430 2 28.239945484075886 1.4263326394377502 4.49201207584237 0 0 0
14431 1 29.680759029181797 3.463950695777391 4.49201207584237 0 0 0
14432 1 27.51953871152293 3.4639506957773896 5.7397932080208065 0 0 0
